Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
mismatch repair complex binding (GO:0032404)	1/8	0.0229698601269844489281002353209260036237537860870361328125	0.2319289392767773516634832731142523698508739471435546875	0.031894967969247976780078346337177208624780178070068359375	0.335515223489313563209890389771317131817340850830078125	-1.48445943789747	2.169276575416197	ATR
nuclease activity (GO:0004518)	4/195	0.10977941859396751766997368804368306882679462432861328125	0.353436176936675894300066147479810751974582672119140625	0.157601753033422220529047308446024544537067413330078125	0.48380073024213332555376609889208339154720306396484375	-2.007918037644991	2.088339885896203	MUS81;EME1;ALKBH1;ERCC5
protein heterodimerization activity (GO:0046982)	4/408	0.1148061855934521258149061395670287311077117919921875	0.359733429792584991080417466946528293192386627197265625	0.183016134708109123874208989946055226027965545654296875	0.50195985224427375204214740733732469379901885986328125	-1.9574476173821724	2.0012787738912023	BARD1;APITD1;H2AFX;SMC1A
chromatin binding (GO:0003682)	5/420	0.1223424783637305501837744259319151751697063446044921875	0.359733429792584991080417466946528293192386627197265625	0.1939390338216512021940474141956656239926815032958984375	0.50195985224427375204214740733732469379901885986328125	-1.9310942163472369	1.974335267642186	RNF168;APITD1;STAG2;EP300;SMC1A
polyubiquitin binding (GO:0031593)	2/36	0.0993543623764955585730973552927025593817234039306640625	0.3451256798341424403275823351577855646610260009765625	0.12489091166199506321987655610428191721439361572265625	0.433831587878509228328738345226156525313854217529296875	-1.7620989202581336	1.8746030137501024	RNF168;BRCC3
nucleosome binding (GO:0031491)	1/39	0.1071817166825760059278849212205386720597743988037109375	0.353436176936675894300066147479810751974582672119140625	0.1343204432070692622147589645464904606342315673828125	0.443257462583328543104244090500287711620330810546875	-1.6732709457442898	1.7402893895048919	RNF168
endodeoxyribonuclease activity (GO:0004520)	3/45	0.12263639652019941994609553148620761930942535400390625	0.359733429792584991080417466946528293192386627197265625	0.15288227092822126440552210624446161091327667236328125	0.480487137202981084982411630335263907909393310546875	-1.6804725151586717	1.7181016466700167	MUS81;ALKBH1;ERCC5
RNA polymerase II activating transcription factor binding (GO:0001102)	1/36	0.0993543623764955585730973552927025593817234039306640625	0.3451256798341424403275823351577855646610260009765625	0.12489091166199506321987655610428191721439361572265625	0.433831587878509228328738345226156525313854217529296875	-1.5975798046738328	1.6995799055986869	EP300
androgen receptor binding (GO:0050681)	1/38	0.1045800556877002074340765602755709551274776458740234375	0.353436176936675894300066147479810751974582672119140625	0.1311883636390967777796134896561852656304836273193359375	0.443257462583328543104244090500287711620330810546875	-1.5697345514662615	1.6326061186945569	EP300
RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979)	1/43	0.117514276595310163120444713058532215654850006103515625	0.359733429792584991080417466946528293192386627197265625	0.146738675807712770637891708247479982674121856689453125	0.472426956258977737146409481283626519143581390380859375	-1.5133335309587421	1.5472200872358008	EP300
deoxyribonuclease activity (GO:0004536)	3/57	0.152761194345001627414859513010014779865741729736328125	0.40175936530821776404565071061369962990283966064453125	0.1888453304749777572624225285835564136505126953125	0.50195985224427375204214740733732469379901885986328125	-1.6376397999256287	1.4933669488164423	MUS81;ALKBH1;ERCC5
DNA helicase activity (GO:0003678)	2/51	0.13782808976549676405198852080502547323703765869140625	0.395506692370555967830370036608655937016010284423828125	0.171054567817376323990430364574422128498554229736328125	0.50195985224427375204214740733732469379901885986328125	-1.484681033775979	1.377171673275767	INO80;RAD54B
acetyl-CoA:L-lysine N6-acetyltransferase (GO:0090595)	2/58	0.15522520932362959822370385154499672353267669677734375	0.40175936530821776404565071061369962990283966064453125	0.191773916522232690251570375039591453969478607177734375	0.50195985224427375204214740733732469379901885986328125	-1.4553946083254177	1.32717720078465	EP300;BRCA2
histone acetyltransferase activity (GO:0004402)	2/58	0.15522520932362959822370385154499672353267669677734375	0.40175936530821776404565071061369962990283966064453125	0.191773916522232690251570375039591453969478607177734375	0.50195985224427375204214740733732469379901885986328125	-1.4385954520010198	1.3118580171497654	EP300;BRCA2
p53 binding (GO:0002039)	1/56	0.15029011666317415585325534266303293406963348388671875	0.40175936530821776404565071061369962990283966064453125	0.1859063642861153164975718254936509765684604644775390625	0.50195985224427375204214740733732469379901885986328125	-1.4048743965267851	1.281107720456491	EP300
activating transcription factor binding (GO:0033613)	1/53	0.142834308275326782311509532519266940653324127197265625	0.40115167430517306712545178015716373920440673828125	0.177026824482807099148118368248105980455875396728515625	0.50195985224427375204214740733732469379901885986328125	-1.4014876733522246	1.2801408204100913	EP300
beta-catenin binding (GO:0008013)	1/67	0.17708677710135656280243665605667047202587127685546875	0.438731936926667176468441766701289452612400054931640625	0.2176699596941155390172895067735225893557071685791015625	0.538991923933100025578823988325893878936767578125	-1.4808568443244072	1.2200286036663004	EP300
steroid hormone receptor binding (GO:0035258)	1/67	0.17708677710135656280243665605667047202587127685546875	0.438731936926667176468441766701289452612400054931640625	0.2176699596941155390172895067735225893557071685791015625	0.538991923933100025578823988325893878936767578125	-1.4385117623563022	1.185141901806033	EP300
core promoter sequence-specific DNA binding (GO:0001046)	1/71	0.1866236481668418212276350232059485279023647308349609375	0.447896755600420359844093809442711062729358673095703125	0.2289170892282951508267530016382806934416294097900390625	0.54940101414790831757528621892561204731464385986328125	-1.461873336363615	1.1741657426602525	EP300
protease binding (GO:0002020)	1/77	0.2007256344820276539042680497004766948521137237548828125	0.473138995564779507585484452647506259381771087646484375	0.245491787118794047017900084028951823711395263671875	0.57865921249430030126603696771780960261821746826171875	-1.5541651345445862	1.1630844602631727	BRCA2
chromatin DNA binding (GO:0031490)	1/68	0.1794812469245456731936627647883142344653606414794921875	0.438731936926667176468441766701289452612400054931640625	0.22049669615445000037112777135916985571384429931640625	0.538991923933100025578823988325893878936767578125	-1.359440918541471	1.119998068666554	EP300
acid-amino acid ligase activity (GO:0016881)	2/81	0.209993180495581521771697453004890121519565582275390625	0.486299996937136158603465219130157493054866790771484375	0.256347419188005243295691570892813615500926971435546875	0.5936466549616963295221694352221675217151641845703125	-1.5191330670401577	1.0951879455593492	UBE2C;UBE2N
N-acetyltransferase activity (GO:0008080)	2/85	0.2191551013565985195352681103031500242650508880615234375	0.4987667823977759429254774659057147800922393798828125	0.26705021128993255974393150609103031456470489501953125	0.6077694463839844463137751517933793365955352783203125	-1.429397668382392	0.9943128353601367	EP300;BRCA2
RNA polymerase II transcription factor binding (GO:0001085)	1/90	0.2304607679460297930962298096346785314381122589111328125	0.51560714184535483273208456012071110308170318603515625	0.280216973909940936238172071170993149280548095703125	0.62692611112054574817875618464313447475433349609375	-1.405518542663844	0.9310297577953426	EP300
acetyltransferase activity (GO:0016407)	2/98	0.2482160792571641294568252078533987514674663543701171875	0.546075374365761145867281811661086976528167724609375	0.300803980104826174102328195658628828823566436767578125	0.661768756230617594127352276700548827648162841796875	-1.4610949005566627	0.8839598790716322	EP300;BRCA2
N-acyltransferase activity (GO:0016410)	2/103	0.259108048199668983269106092848232947289943695068359375	0.56069282561239852658019344744388945400714874267578125	0.31337715358113504837689333726302720606327056884765625	0.6781276110280298752286398666910827159881591796875	-1.4507595681751055	0.8393834759805618	EP300;BRCA2
core promoter binding (GO:0001047)	1/111	0.276213447756671615085366511266329325735569000244140625	0.58806734038517183282834821511642076075077056884765625	0.333035584038847309873432323001907207071781158447265625	0.70904350150206207903380573043250478804111480712890625	-1.5343132009901255	0.8145880721444912	EP300
ligase activity, forming carbon-nitrogen bonds (GO:0016879)	2/117	0.28878721955658281927981079206801950931549072265625	0.605077983832840171629641190520487725734710693359375	0.347417018633331908805672583184787072241306304931640625	0.72792137237460019516532838679268024861812591552734375	-1.5173186942970327	0.7622977717125626	UBE2C;UBE2N
nuclear hormone receptor binding (GO:0035257)	1/139	0.33308111314148536319379445558297447860240936279296875	0.686979795854313568526094968547113239765167236328125	0.397599573880982493090385787581908516585826873779296875	0.820049121129526437101731062284670770168304443359375	-1.4894987179587453	0.5592328841381798	EP300
protein serine/threonine kinase activity (GO:0004674)	4/449	0.37527509236560085970069167160545475780963897705078125	0.7505501847312017194013833432109095156192779541015625	0.485709804258596722359442310334998182952404022216796875	0.956920808390071098159523899084888398647308349609375	-1.7067922041413455	0.489761909539852	WEE1;ATM;GTF2H2;ATR
hormone receptor binding (GO:0051427)	2/160	0.37282757500731644739744297112338244915008544921875	0.7505501847312017194013833432109095156192779541015625	0.44196957262252511977607127846567891538143157958984375	0.8975382090180510363808252805029042065143585205078125	-1.5222259075095865	0.4368008392609165	PSMC5;EP300
lyase activity (GO:0016829)	2/177	0.4032901222525058226864302923786453902721405029296875	0.7945417333929964964767123092315159738063812255859375	0.47553201829710090020597590410034172236919403076171875	0.9510640365942018004119518082006834447383880615234375	-1.5780732627102922	0.36294070123359795	ALKBH1;POLL
magnesium ion binding (GO:0000287)	2/190	0.425599379302200819807922016480006277561187744140625	0.82616350099838975484800585036282427608966827392578125	0.4998571020826443334073019286734052002429962158203125	0.97031084521925070607295538138714618980884552001953125	-1.558094767863243	0.2975377997970434	WEE1;REV1
transferase activity, transferring acyl groups other than amino-acyl groups (GO:0016747)	2/203	0.44708840800830007555788370154914446175098419189453125	0.85529956314631316871555100078694522380828857421875	0.5230773844343750145213789437548257410526275634765625	1	-1.5219783437096825	0.237890549893806	EP300;BRCA2
tubulin binding (GO:0015631)	3/241	0.50547374563254943158341347952955402433872222900390625	0.94514378622178474298465289393789134919643402099609375	0.58506995131043815216997927564079873263835906982421875	1	-1.5565904002101778	0.08782004148463196	INO80;BRCA2;GAPDH
transferase activity, transferring acyl groups (GO:0016746)	2/243	0.5083727941041418230128101640730164945125579833984375	0.94514378622178474298465289393789134919643402099609375	0.58810452634583298969772613418172113597393035888671875	1	-1.5076937177576186	0.08506137826734318	EP300;BRCA2
RNA polymerase II regulatory region sequence-specific DNA binding (GO:0000977)	1/284	0.56425425182006438973303374950774013996124267578125	1	0.64573897023517357052213583301636390388011932373046875	1	-1.529306367167341	-0	EP300
protein homodimerization activity (GO:0042803)	3/653	0.5690494940090851105907177043263800442218780517578125	1	0.68989727419041091405205179398762993514537811279296875	1	-1.5636016115871674	-0	BARD1;XPA;ERCC5
RNA polymerase II regulatory region DNA binding (GO:0001012)	1/288	0.5693595177521644234985842558671720325946807861328125	1	0.65091982567689321559356585567002184689044952392578125	1	-1.5124860948330132	-0	EP300
transcription coactivator activity (GO:0003713)	2/291	0.57314984665039403477493351601879112422466278076171875	1	0.65475675364788710197672116919420659542083740234375	1	-1.5117713375528519	-0	TRRAP;EP300
transcription regulatory region sequence-specific DNA binding (GO:0000976)	1/340	0.63061260347010839044656904661678709089756011962890625	1	0.71188782077576406859265034654526971280574798583984375	1	-1.497967584327921	-0	EP300
endopeptidase activity (GO:0004175)	3/411	0.70062390146159636561407069166307337582111358642578125	1	0.77860204197598437136917937095859088003635406494140625	1	-1.504871649427261	-0	PSMA5;PSMB4;PSMB5
zinc ion binding (GO:0008270)	5/1256	0.71433233723330602504830721954931505024433135986328125	1	0.843915249613002682593787540099583566188812255859375	1	-1.3892472907369129	-0	BARD1;RNF168;FANCL;EP300;GTF2H2
transcription factor binding (GO:0008134)	2/464	0.7442158862925054574333216805825941264629364013671875	1	0.8182993856007556576770411993493326008319854736328125	1	-1.4301991854623186	-0	PSMC5;EP300
kinase binding (GO:0019900)	1/487	0.7611323978800286216284121110220439732074737548828125	1	0.8332752963063991824554932463797740638256072998046875	1	-1.5400575463729034	-0	BARD1
phosphatase regulator activity (GO:0019208)	1/75	0.9999999998790876087895185264642350375652313232421875	1	1.0000000000843289882368480903096497058868408203125	1	-1.0357175622760963	-0	PPP4R2
microtubule motor activity (GO:0003777)	1/78	0.99999999990019172724231566462549380958080291748046875	1	1.00000000007420997150120456353761255741119384765625	1	-1.0426761541808072	-0	SMC1A
integrin binding (GO:0005178)	1/102	0.99999999990599441890282150779967196285724639892578125	1	1.0000000001273361416309626292786560952663421630859375	1	-1.1669242217466533	-0	IGF1
actin binding (GO:0003779)	1/386	0.9999999999084445700958667657687328755855560302734375	1	1.0000000000736382066435226079192943871021270751953125	1	-1.3722796645955009	-0	INO80
oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor (GO:0016620)	1/31	0.99999999990890542367338866824866272509098052978515625	1	1.0000000000362450069957276355125941336154937744140625	1	-0.49496393228195457	-0	GAPDH
small conjugating protein-specific protease activity (GO:0019783)	1/76	0.9999999999211086620931610013940371572971343994140625	1	1.0000000000509994269037861158722080290317535400390625	1	-0.997582237211147	-0	BRCC3
dioxygenase activity (GO:0051213)	1/87	0.999999999927899008156373383826576173305511474609375	1	1.00000000005110845080480430624447762966156005859375	1	-1.0921844080927852	-0	ALKBH1
translation factor activity, nucleic acid binding (GO:0008135)	1/92	0.99999999993093535710642072444898076355457305908203125	1	1.00000000008924150307620948296971619129180908203125	1	-1.0616274958163383	-0	GTF2H2
ubiquitin-specific protease activity (GO:0004843)	1/70	0.999999999944580775235181135940365493297576904296875	1	1.000000000081192386147677098051644861698150634765625	1	-0.8925257793520822	-0	BRCC3
ubiquitinyl hydrolase activity (GO:0036459)	1/105	0.99999999996064026230868648781324736773967742919921875	1	1.0000000001307773889180907644913531839847564697265625	1	-1.268654353637478	-0	BRCC3
carbon-oxygen lyase activity (GO:0016835)	1/62	0.99999999996876542951440569595433771610260009765625	1	1.0000000000380964149115925465594045817852020263671875	1	-0.7892276393382288	-0	ALKBH1
oxidoreductase activity, acting on the aldehyde or oxo group of donors (GO:0016903)	1/42	0.9999999999736759459523227633326314389705657958984375	1	1.000000000073268946465532280853949487209320068359375	1	-0.6104136589275653	-0	GAPDH
G-protein coupled receptor binding (GO:0001664)	1/229	0.99999999997524990913433384775999002158641815185546875	1	1.000000000065831340378963432158343493938446044921875	1	-1.2499535893365021	-0	PSMC5
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)	1/49	0.99999999998319288874171206771279685199260711669921875	1	1.00000000007383516020809111068956553936004638671875	1	-0.6459445028425548	-0	ALKBH1
NADP binding (GO:0050661)	1/49	0.99999999998319288874171206771279685199260711669921875	1	1.00000000007383516020809111068956553936004638671875	1	-0.5865514771558537	-0	GAPDH
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	1/46	0.99999999998428013014972748351283371448516845703125	1	1.00000000007368239351990268914960324764251708984375	1	-0.4935238298966314	-0	WEE1
alpha-tubulin binding (GO:0043014)	1/28	0.99999999999027389119277131612761877477169036865234375	1	1.000000000009794387523243130999617278575897216796875	1	0.17787559296715566	0	INO80
peptide hormone receptor binding (GO:0051428)	1/17	0.9999999999922846161126699371379800140857696533203125	1	1.0000000000533735278196445506182499229907989501953125	1	1.8957796308423804	0	PSMC5
insulin receptor binding (GO:0005158)	1/32	0.999999999993392396646640918334014713764190673828125	1	1.000000000053862692084294394589960575103759765625	1	-0.0127117037796912	-0	IGF1
RNA polymerase activity (GO:0034062)	1/47	0.999999999999007460615985110052861273288726806640625	1	1.000000000050824677799710116232745349407196044921875	1	-0.41383651721526254	-0	PRIM2
DNA-directed RNA polymerase activity (GO:0003899)	1/47	0.999999999999007460615985110052861273288726806640625	1	1.000000000050824677799710116232745349407196044921875	1	-0.39300949105254285	-0	PRIM2
RNA helicase activity (GO:0003724)	1/29	1.0000000000066300298584565098281018435955047607421875	1	1.000000000045339287879642142797820270061492919921875	1	0.15468405160420065	0	RAD54B
cofactor binding (GO:0048037)	1/266	1.00000000000669597710611924412660300731658935546875	1	1.0000000000438691305504335105069912970066070556640625	1	-1.177318159810988	-0	GAPDH
hormone activity (GO:0005179)	1/122	1.000000000009573231096737799816764891147613525390625	1	1.000000000097489571970754695939831435680389404296875	1	-0.9768646808337009	-0	IGF1
DNA-(apurinic or apyrimidinic site) lyase activity (GO:0003906)	1/13	1.0000000000115709664072483064956031739711761474609375	1	1.000000000005389910739950209972448647022247314453125	1	4.215583434058287	0	ALKBH1
transferase activity, transferring nitrogenous groups (GO:0016769)	1/24	1.000000000021123991444937928463332355022430419921875	1	1.00000000000656807941368242609314620494842529296875	1	0.8840204665459898	0	GAPDH
metal cluster binding (GO:0051540)	1/65	1.000000000026686652887519812793470919132232666015625	1	1.0000000001004689664796387660317122936248779296875	1	-0.5794874211735415	-0	PRIM2
iron-sulfur cluster binding (GO:0051536)	1/65	1.000000000026686652887519812793470919132232666015625	1	1.0000000001004689664796387660317122936248779296875	1	-0.563278368593998	-0	PRIM2
protein phosphatase regulator activity (GO:0019888)	1/65	1.000000000026686652887519812793470919132232666015625	1	1.0000000001004689664796387660317122936248779296875	1	-0.4798280601480539	-0	PPP4R2
thiolester hydrolase activity (GO:0016790)	1/65	1.000000000026686652887519812793470919132232666015625	1	1.0000000001004689664796387660317122936248779296875	1	-0.5071270066419464	-0	BRCC3
TBP-class protein binding (GO:0017025)	1/18	1.000000000032997160559489202569238841533660888671875	1	1.000000000018224088904617019579745829105377197265625	1	2.28028460968197	0	PSMC5
ferrous iron binding (GO:0008198)	1/15	1.0000000000343438610883595174527727067470550537109375	1	0.9999999999875368583701629177085123956203460693359375	1	3.823382517353566	0	ALKBH1
insulin-like growth factor receptor binding (GO:0005159)	1/15	1.0000000000343438610883595174527727067470550537109375	1	0.9999999999875368583701629177085123956203460693359375	1	3.5352663362700194	0	IGF1
