id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna
CCNB2	6	0.074082	0.16076	0.860636	99	3	0.69607	0.75321	0.999379	393	1
PPP4R2	6	0.075534	0.16278	0.861435	100	3	0.87548	0.87529	0.999379	447	1
ANAPC10	6	0.076295	0.16416	0.861435	101	2	0.84884	0.85075	0.999379	437	1
ANAPC7	6	0.078522	0.16799	0.872889	102	2	0.15115	0.28712	0.939529	160	2
PSMB2	6	0.082254	0.17404	0.888947	103	3	0.34355	0.49695	0.980216	265	1
ANAPC15	6	0.082636	0.17443	0.888947	104	3	0.056961	0.14466	0.876967	87	2
PSMA3	6	0.085111	0.17849	0.900943	105	2	0.22325	0.38551	0.944532	213	3
STAG2	6	0.091678	0.18876	0.943817	106	3	0.72589	0.76939	0.999379	400	1
UBE2I	6	0.093412	0.19123	0.94721	107	2	0.84192	0.84494	0.999379	436	1
RPS27A	6	0.095297	0.19457	0.949632	108	2	0.10035	0.21529	0.930411	122	3
MCM2	6	0.095659	0.1953	0.949632	109	2	0.0035307	0.013553	0.513083	14	4
POLR2F	6	0.10077	0.20382	0.974534	110	2	0.25535	0.42525	0.963167	234	2
SUMO1	6	0.10093	0.2041	0.974534	111	1	0.76141	0.78886	0.999379	409	1
RDM1	6	0.10419	0.2087	0.98758	112	3	0.62285	0.71848	0.999379	375	1
KIF11	6	0.10636	0.21176	0.993209	113	3	0.90943	0.90956	0.999379	464	0
MCM6	6	0.11059	0.21852	0.999337	114	3	0.96466	0.96472	0.999379	507	0
YBX1	6	0.11119	0.21944	0.999337	115	3	0.88149	0.88109	0.999379	452	0
CDC25A	6	0.11164	0.22018	0.999337	116	3	0.93099	0.93053	0.999379	485	0
CACYBP	6	0.11326	0.22325	0.999337	117	2	0.94981	0.94965	0.999379	500	0
RAD51	6	0.11433	0.22519	0.999337	118	3	0.29151	0.45404	0.980216	242	2
ING1	6	0.11796	0.2308	0.999337	119	3	0.9979	0.99795	0.999673	525	0
GEN1	6	0.11888	0.23212	0.999337	120	3	0.97343	0.9733	0.999379	515	0
ERCC3	6	0.12135	0.23618	0.999337	121	1	0.34786	0.49999	0.980216	270	2
POLR2A	6	0.12345	0.23961	0.999337	122	2	0.25855	0.42805	0.964612	235	1
CDKN1A	6	0.1268	0.24488	0.999337	123	3	0.85052	0.85228	0.999379	439	1
POLR2H	6	0.13039	0.25037	0.999337	124	2	0.40979	0.55168	0.991156	295	2
FEN1	6	0.1305	0.2506	0.999337	125	1	0.56458	0.68934	0.999379	359	2
XRCC5	6	0.13109	0.2517	0.999337	126	2	0.4693	0.60373	0.999379	315	2
NIPBL	6	0.13233	0.25374	0.999337	127	1	0.54643	0.67287	0.999379	352	2
SHFM1	6	0.134	0.2559	0.999337	128	3	0.75641	0.78624	0.999379	408	1
XRCC6	6	0.1394	0.26384	0.999337	129	3	0.60336	0.70974	0.999379	368	1
POLA1	6	0.14102	0.26629	0.999337	130	3	0.14498	0.27905	0.939529	153	1
TDG	6	0.14138	0.267	0.999337	131	1	0.37048	0.51856	0.980216	279	2
UVRAG	6	0.14439	0.27139	0.999337	132	3	0.43668	0.57425	0.993824	305	2
RNF4	6	0.14641	0.2744	0.999337	133	3	0.82683	0.83324	0.999379	432	1
UBTF	6	0.14857	0.27752	0.999337	134	2	0.70134	0.75609	0.999379	394	1
INO80E	6	0.14997	0.27953	0.999337	135	3	0.41505	0.55609	0.992142	296	2
RPA1	6	0.15036	0.2801	0.999337	136	2	0.82587	0.83263	0.999379	431	1
RCC1	6	0.15042	0.28017	0.999337	137	2	0.71956	0.76592	0.999379	398	1
KAT5	6	0.15115	0.28114	0.999337	138	2	0.92646	0.92646	0.999379	480	0
POLR1A	6	0.15393	0.2857	0.999337	139	2	0.12868	0.25673	0.939529	142	2
SLX4	6	0.15565	0.2882	0.999337	140	3	0.027329	0.07804	0.713127	58	1
GTF2H3	6	0.15826	0.29196	0.999337	141	3	0.68607	0.74809	0.999379	391	1
HAUS5	6	0.16089	0.29624	0.999337	142	3	0.02131	0.06416	0.713127	46	1
APITD1	6	0.16142	0.29711	0.999337	143	3	0.57708	0.69809	0.999379	362	1
MCM3	6	0.1628	0.29913	0.999337	144	2	0.35925	0.50935	0.980216	271	1
CLK2	6	0.16372	0.30014	0.999337	145	2	0.13958	0.27143	0.939529	147	1
PKMYT1	6	0.16514	0.30264	0.999337	146	3	0.77943	0.8004	0.999379	413	1
TUBB4B	6	0.16521	0.30276	0.999337	147	2	0.93756	0.937	0.999379	489	0
PSME1	6	0.16836	0.30739	0.999337	148	3	0.5112	0.64107	0.999379	334	1
TRRAP	6	0.16984	0.3097	0.999337	149	1	0.65609	0.73321	0.999379	383	1
MDC1	6	0.16997	0.30995	0.999337	150	3	0.18722	0.33728	0.944532	187	1
CEP192	6	0.17857	0.31776	0.999337	151	1	0.81711	0.82644	0.999379	426	1
EME1	6	0.18342	0.32265	0.999337	152	2	0.39444	0.53836	0.987965	287	2
SF3B3	6	0.18377	0.32288	0.999337	153	1	0.20768	0.3647	0.944532	202	2
POLQ	6	0.18805	0.32644	0.999337	154	2	0.44079	0.57767	0.994037	308	2
GINS4	6	0.18894	0.32719	0.999337	155	2	0.1927	0.34494	0.944532	193	2
MCM5	6	0.19738	0.33506	0.999337	156	2	0.091523	0.20221	0.897431	119	1
INO80	6	0.1975	0.33519	0.999337	157	1	0.019297	0.05893	0.709833	44	2
TXN	6	0.21235	0.34854	0.999337	158	2	0.98421	0.98394	0.999673	520	0
HAUS3	6	0.21272	0.34882	0.999337	159	2	0.36602	0.51469	0.980216	276	2
UBC	6	0.21941	0.35456	0.999337	160	2	0.14339	0.2769	0.939529	151	3
ORC4	6	0.22834	0.36304	0.999337	161	2	0.34066	0.49498	0.980216	264	1
ATR	6	0.24244	0.37656	0.999337	162	2	0.20599	0.3625	0.944532	200	2
DDB1	6	0.24942	0.38264	0.999337	163	2	0.76755	0.79228	0.999379	410	1
CDC26	6	0.25106	0.384	0.999337	164	2	0.58502	0.70092	0.999379	365	1
XRN2	6	0.25351	0.38643	0.999337	165	2	0.1207	0.24505	0.939529	136	2
RAD54L	6	0.25679	0.38945	0.999337	166	2	0.30667	0.46588	0.980216	246	2
PRIM2	6	0.25925	0.39179	0.999337	167	2	0.80849	0.82048	0.999379	422	1
ANAPC2	6	0.26254	0.39508	0.999337	168	2	0.21546	0.37494	0.944532	208	3
RAD51C	6	0.26649	0.39872	0.999337	169	1	0.56007	0.68529	0.999379	357	2
RBM14	6	0.2728	0.4046	0.999337	170	2	0.049133	0.12663	0.831504	80	2
CCNH	6	0.27436	0.40571	0.999337	171	1	0.1389	0.27042	0.939529	146	3
POLL	6	0.27823	0.40899	0.999337	172	2	0.45632	0.59185	0.999379	312	2
DBF4	6	0.28372	0.41383	0.999337	173	1	0.56608	0.69072	0.999379	360	2
PARG	6	0.28403	0.41417	0.999337	174	2	0.23428	0.40098	0.944532	225	2
RAD23A	6	0.29068	0.41998	0.999337	175	2	0.1628	0.30386	0.939529	170	2
TUBB	6	0.29144	0.42078	0.999337	176	1	0.87798	0.87836	0.999379	450	1
UBE2V1	6	0.29297	0.42207	0.999337	177	2	0.11582	0.23859	0.939529	132	1
RAD50	6	0.29651	0.42542	0.999337	178	2	0.79024	0.80716	0.999379	417	1
MSH4	6	0.29818	0.42695	0.999337	179	2	0.18266	0.33087	0.942803	186	2
PALB2	6	0.30061	0.42936	0.999337	180	1	0.63979	0.7259	0.999379	377	1
FANCG	6	0.30152	0.43007	0.999337	181	2	0.072455	0.17369	0.884645	102	2
RAD54B	6	0.30213	0.43046	0.999337	182	1	0.17806	0.32401	0.942803	180	3
TOP1	6	0.30364	0.43195	0.999337	183	1	0.24731	0.41848	0.963063	229	2
CDC27	6	0.30485	0.4333	0.999337	184	2	0.36434	0.51325	0.980216	275	2
POLR1B	6	0.30817	0.43651	0.999337	185	1	0.97283	0.97279	0.999379	514	0
PLA2G1B	6	0.30903	0.43739	0.999337	186	2	0.79301	0.80916	0.999379	418	1
NonTargetControl_0013	1	0.31041	0.43875	0.999337	187	0	0.68959	0.75	0.999379	392	0
SGOL2	6	0.31154	0.43991	0.999337	188	2	0.52567	0.65392	0.999379	340	1
POLG2	6	0.31321	0.44159	0.999337	189	2	0.8522	0.85377	0.999379	440	1
HAUS7	6	0.31418	0.44234	0.999337	190	2	0.92314	0.92329	0.999379	477	0
MAD2L2	6	0.31656	0.44434	0.999337	191	2	0.0010235	0.0041752	0.513083	4	1
NonTargetControl_0045	1	0.31792	0.44554	0.999337	192	0	0.68208	0.7458	0.999379	390	0
BUB1B	6	0.32014	0.44748	0.999337	193	1	0.0021318	0.0080983	0.513083	6	3
HUS1	6	0.32075	0.44802	0.999337	194	2	0.55669	0.68224	0.999379	356	1
CHD4	6	0.32458	0.45183	0.999337	195	1	0.0042349	0.016	0.532308	15	4
PSMA4	6	0.32577	0.45318	0.999337	196	2	0.93121	0.93087	0.999379	486	0
POLR2B	6	0.32913	0.45682	0.999337	197	2	0.59186	0.70386	0.999379	366	1
FUS	6	0.33332	0.46106	0.999337	198	2	0.38777	0.53345	0.987965	284	2
PPP2R1A	6	0.33416	0.46192	0.999337	199	2	0.94208	0.9415	0.999379	493	0
POLE	6	0.33485	0.46276	0.999337	200	1	0.026016	0.075051	0.713127	55	3
ALKBH3	6	0.33583	0.46373	0.999337	201	2	0.6493	0.73012	0.999379	382	1
TAF2	6	0.34254	0.47018	0.999337	202	2	0.43188	0.56958	0.993824	301	2
TOP2B	6	0.34499	0.47232	0.999337	203	1	0.21427	0.37335	0.944532	206	3
TOP3B	6	0.34925	0.47649	0.999337	204	2	0.23236	0.39827	0.944532	221	3
UBE2T	6	0.35009	0.47737	0.999337	205	2	0.61274	0.71415	0.999379	372	1
RFC5	6	0.35345	0.48066	0.999337	206	2	0.99687	0.9967	0.999673	524	0
PRKDC	6	0.35596	0.48312	0.999337	207	2	0.073852	0.17563	0.884645	104	2
C19orf40	6	0.35784	0.48478	0.999337	208	2	0.17857	0.32482	0.942803	181	2
HAUS4	6	0.36348	0.49052	0.999337	209	1	0.14678	0.28142	0.939529	156	1
REC8	6	0.37105	0.49756	0.999337	210	2	0.42267	0.56227	0.993824	299	2
SLX1A	6	0.37523	0.50113	0.999337	211	2	0.06929	0.16905	0.884645	100	2
PSME2	6	0.37602	0.50184	0.999337	212	1	0.14461	0.2786	0.939529	152	2
KIF3B	6	0.37878	0.50444	0.999337	213	1	0.073361	0.17513	0.884645	103	3
DLGAP5	6	0.38359	0.5092	0.999337	214	2	0.645	0.7282	0.999379	379	1
REV1	6	0.38777	0.51352	0.999337	215	2	0.37105	0.51906	0.980216	280	2
CLSPN	6	0.39111	0.51682	0.999337	216	2	0.96851	0.96855	0.999379	512	0
NonTargetControl_0016	1	0.39334	0.51899	0.999337	217	0	0.60666	0.71124	0.999379	370	0
POLG	6	0.39444	0.52002	0.999337	218	2	0.89183	0.8914	0.999379	455	0
BRCA1	6	0.39782	0.52325	0.999337	219	2	0.67258	0.74098	0.999379	386	1
RMI1	6	0.40027	0.52599	0.999337	220	2	0.96782	0.96775	0.999379	511	0
RFC1	6	0.4005	0.52618	0.999337	221	2	0.52787	0.65581	0.999379	341	1
TAF5L	6	0.40111	0.52687	0.999337	222	2	0.11259	0.23392	0.939529	129	3
IP6K3	6	0.40277	0.52835	0.999337	223	2	0.038768	0.10496	0.776471	71	3
PSMA2	6	0.40582	0.53121	0.999337	224	1	0.32075	0.47778	0.980216	251	2
CDK7	6	0.41357	0.53881	0.999337	225	2	0.71885	0.76549	0.999379	397	1
CCNO	6	0.4144	0.53959	0.999337	226	2	0.20544	0.36173	0.944532	199	3
LIG1	6	0.41523	0.5404	0.999337	227	2	0.14534	0.2795	0.939529	154	2
NonTargetControl_0006	1	0.4186	0.54339	0.999337	228	0	0.5814	0.69958	0.999379	364	0
PPP4R4	6	0.42515	0.55	0.999337	229	2	0.24892	0.42037	0.963063	231	1
PSMB11	6	0.42545	0.55037	0.999337	230	1	0.32913	0.48516	0.980216	256	2
BUB3	6	0.42928	0.55418	0.999337	231	2	0.055736	0.14174	0.873532	86	4
APEX1	6	0.43443	0.55949	0.999337	232	1	0.81561	0.82527	0.999379	425	1
XPA	6	0.43668	0.56199	0.999337	233	2	0.082092	0.18798	0.884645	111	2
UBE2A	6	0.43824	0.56324	0.999337	234	1	0.24128	0.41013	0.953383	228	2
MSH2	6	0.43833	0.56338	0.999337	235	2	0.51681	0.64535	0.999379	336	1
MAP9	6	0.43997	0.56494	0.999337	236	2	0.47576	0.60901	0.999379	318	2
ERCC6	6	0.44243	0.5673	0.999337	237	2	0.0091797	0.032346	0.582151	28	2
FBXW7	6	0.44325	0.56816	0.999337	238	2	0.50894	0.6392	0.999379	332	2
XAB2	6	0.44704	0.57169	0.999337	239	1	0.17426	0.31916	0.942803	177	2
NonTargetControl_0028	1	0.45034	0.57544	0.999337	240	0	0.54966	0.67574	0.999379	354	0
CCNB1	6	0.45143	0.57656	0.999337	241	2	0.77474	0.79743	0.999379	412	1
DMC1	6	0.45326	0.57868	0.999337	242	2	0.31405	0.47195	0.980216	249	2
CHAF1B	6	0.45551	0.58088	0.999337	243	2	0.17578	0.32123	0.942803	178	2
UBE2E1	6	0.45632	0.58206	0.999337	244	2	0.050508	0.1299	0.831504	82	3
POLDIP2	6	0.45943	0.58576	0.999337	245	1	0.44579	0.58208	0.998382	309	2
NonTargetControl_0044	1	0.46058	0.58703	0.999337	246	0	0.53942	0.66592	0.999379	349	0
UBE2B	6	0.46201	0.58874	0.999337	247	2	0.79357	0.80967	0.999379	419	1
MSH5	6	0.47875	0.60001	0.999337	248	1	0.01728	0.053923	0.697054	41	3
DNAJA3	6	0.48113	0.60109	0.999337	249	1	0.29401	0.45583	0.980216	243	2
CCNE1	6	0.4882	0.60472	0.999337	250	1	0.02564	0.074192	0.713127	54	3
UBE2N	6	0.50553	0.61286	0.999337	251	1	0.21607	0.37561	0.944532	209	2
NonTargetControl_0027	1	0.51724	0.61862	0.999337	252	0	0.48276	0.61551	0.999379	323	0
NonTargetControl_0033	1	0.51928	0.61979	0.999337	253	0	0.48072	0.61342	0.999379	321	0
BRCA2	6	0.52457	0.62245	0.999337	254	1	0.39916	0.54273	0.988483	291	2
NonTargetControl_0032	1	0.53942	0.63007	0.999337	255	0	0.46058	0.5956	0.999379	313	0
XPC	6	0.54194	0.63145	0.999337	256	1	0.78232	0.80208	0.999379	414	1
LIG3	6	0.54407	0.63259	0.999337	257	1	0.92739	0.92736	0.999379	481	0
PSMD9	6	0.55565	0.63866	0.999337	258	1	0.79738	0.81228	0.999379	420	1
POLA2	6	0.55773	0.63961	0.999337	259	1	0.50553	0.63618	0.999379	330	1
TP53BP1	6	0.55877	0.6401	0.999337	260	1	0.59764	0.7069	0.999379	367	1
NonTargetControl_0049	1	0.56331	0.64283	0.999337	261	0	0.43669	0.57425	0.993824	306	0
UNG	6	0.56494	0.64389	0.999337	262	1	0.015489	0.049514	0.656064	40	3
POLD2	6	0.56699	0.64477	0.999337	263	1	0.19921	0.35346	0.944532	196	1
NonTargetControl_0034	1	0.56706	0.64486	0.999337	264	0	0.43294	0.57049	0.993824	303	0
PSMD2	6	0.56902	0.64606	0.999337	265	1	0.1403	0.27253	0.939529	148	2
CRY2	6	0.57105	0.64699	0.999337	266	1	0.53261	0.65986	0.999379	346	2
CSNK1E	6	0.57508	0.64908	0.999337	267	1	0.062796	0.15663	0.876967	94	3
HMGB2	6	0.57708	0.65011	0.999337	268	1	0.051642	0.13237	0.83516	84	4
ZBTB32	6	0.57808	0.65067	0.999337	269	1	0.36686	0.51551	0.980216	277	2
DCLRE1A	6	0.59476	0.65966	0.999337	270	1	0.87904	0.87916	0.999379	451	0
SPO11	6	0.59668	0.66095	0.999337	271	1	0.3829	0.52913	0.987965	282	1
PARP3	6	0.60051	0.66317	0.999337	272	1	0.0094593	0.033168	0.582151	29	4
USP44	6	0.60431	0.66526	0.999337	273	1	0.22084	0.38217	0.944532	210	3
ANAPC11	6	0.6062	0.6662	0.999337	274	1	0.53801	0.66466	0.999379	348	2
RFC2	6	0.61088	0.66876	0.999337	275	1	0.0051085	0.019083	0.532308	19	4
NonTargetControl_0030	1	0.61382	0.67053	0.999337	276	0	0.38618	0.53212	0.987965	283	0
XRCC2	6	0.61552	0.67163	0.999337	277	1	0.11595	0.23872	0.939529	133	3
MCM10	6	0.62103	0.67494	0.999337	278	1	0.083935	0.19076	0.884645	113	1
TMEM189-UBE2V1	6	0.62285	0.67591	0.999337	279	1	0.16821	0.31133	0.942803	174	2
IGF1	6	0.62376	0.67655	0.999337	280	1	0.51079	0.64079	0.999379	333	2
CHEK2	6	0.62466	0.67724	0.999337	281	1	0.52952	0.65736	0.999379	342	2
PARP2	6	0.62737	0.67873	0.999337	282	1	0.53107	0.65867	0.999379	344	2
TOPBP1	6	0.63095	0.68045	0.999337	283	1	0.89468	0.89441	0.999379	457	0
CDC34	6	0.63362	0.68202	0.999337	284	1	0.025326	0.073445	0.713127	52	2
POLR2G	6	0.63628	0.68331	0.999337	285	1	0.088875	0.19792	0.896547	117	3
NonTargetControl_0035	1	0.63635	0.68333	0.999337	286	0	0.36365	0.51266	0.980216	274	0
NonTargetControl_0031	1	0.63771	0.68402	0.999337	287	0	0.36229	0.51159	0.980216	273	0
PSMD13	6	0.64066	0.68555	0.999337	288	1	0.34422	0.49745	0.980216	266	2
CDC6	6	0.6424	0.68639	0.999337	289	1	0.40776	0.54998	0.991156	294	2
CINP	6	0.64327	0.68708	0.999337	290	1	0.9229	0.92301	0.999379	476	0
POLD1	6	0.64414	0.68764	0.999337	291	1	0.039021	0.10548	0.776471	72	3
PMS2	6	0.645	0.68818	0.999337	292	1	0.21235	0.37057	0.944532	204	2
TREX1	6	0.64587	0.68876	0.999337	293	1	0.40183	0.54507	0.988561	292	1
PSME4	6	0.64759	0.68981	0.999337	294	1	0.92898	0.92872	0.999379	482	0
RTEL1	6	0.65356	0.69334	0.999337	295	1	0.12899	0.25721	0.939529	143	3
ERCC8	6	0.65693	0.69536	0.999337	296	1	0.90776	0.90806	0.999379	463	0
UBE2D1	6	0.65944	0.69695	0.999337	297	1	0.060034	0.15095	0.876967	89	4
HAUS2	6	0.66524	0.70057	0.999337	298	1	0.31865	0.47584	0.980216	250	2
MLH1	6	0.66606	0.70098	0.999337	299	1	0.96178	0.96164	0.999379	505	0
FANCA	6	0.66933	0.70298	0.999337	300	1	0.013452	0.044284	0.601802	39	4
